definition,class,root,success,ambiguous_forms,notes
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,,
it’s getting warm,i-a-i,kanawoh,True,,
it’s getting warm,i-a-i,kanawoh,True,,
it’s getting warm,i-a-i,kanawoh,True,,
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,i-a-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,,
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,,
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,,
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,ih-il,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,,
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,,
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,,
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,oh-al,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,,
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,'kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,,
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,akanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,,
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,rev-i,kanawoh,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,,
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,'kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,,
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,akanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,,
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-h,kanawohi,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,,
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,'kanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,present;imperative,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,,
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,akanawo,True,infinitive,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,kanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,kanawo,True,present;imperative,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,kanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,kanawo,True,present,Ambiguity implies lossy rule reversal
it’s getting warm,sg-s-hi-hihst,kanawo,True,,
it’s getting warm,sg-s-hi-hihst,kanawo,True,,
