Id,Deck,SequenceOrder,EntryNo,WordIndex,TotalWords,English,FrontSyllabary,FrontPhonetics,TargetWordSyllabary,TargetWordPhonetics,BackSyllabary,BackPhonetics,Audio,Tags
cloze_649.1_s1_w3,Cherokee Cloze Sentences,749,649.1,3,3,Where did marriage begin?,ᎭᏢ ᏧᏓᎴᏅᎮ <span class='cloze-blank'>______</span>?,hadlv judalenvhe <span class='cloze-blank'>______</span>,ᏗᏨᏍᏗ,dichvsdi,ᎭᏢ ᏧᏓᎴᏅᎮ <span class='cloze-target'>ᏗᏨᏍᏗ</span>?,hadlv judalenvhe <span class='cloze-target'>dichvsdi</span>,[sound:Sentence_for_entry_0649.m4a],cloze sentence entry_649
cloze_1788.1_s1_w5,Cherokee Cloze Sentences,750,1788.1,5,5,He felt worried when he heard that his father was sick.,ᎤᏪᎵᎯᏍᏗ ᎤᏓᏅᏓᏛᎢ ᎤᏛᎦᎾ ᎤᏙᏓ <span class='cloze-blank'>______</span>.,uwelihisdi udanhda’dv’i utvgana udoda <span class='cloze-blank'>______</span>,ᎤᏢᎬᎢ,udlvgv’i,ᎤᏪᎵᎯᏍᏗ ᎤᏓᏅᏓᏛᎢ ᎤᏛᎦᎾ ᎤᏙᏓ <span class='cloze-target'>ᎤᏢᎬᎢ</span>.,uwelihisdi udanhda’dv’i utvgana udoda <span class='cloze-target'>udlvgv’i</span>,[sound:Sentence_for_entry_1788.m4a],cloze sentence entry_1788
cloze_922.1_s1_w2,Cherokee Cloze Sentences,751,922.1,2,3,A ball hit him on his chest.,ᎦᏁᏥ <span class='cloze-blank'>______</span> ᏍᏆᏞᏍᏗ.,ganeji <span class='cloze-blank'>______</span> sgwahlesdi,ᎤᏩᏂᎸ,uwahnilv,ᎦᏁᏥ <span class='cloze-target'>ᎤᏩᏂᎸ</span> ᏍᏆᏞᏍᏗ.,ganeji <span class='cloze-target'>uwahnilv</span> sgwahlesdi,[sound:Sentence_for_entry_0922.m4a],cloze sentence entry_922
cloze_1687.1_s1_w7,Cherokee Cloze Sentences,752,1687.1,7,8,Someone is sticking his head out of the window‚ but I don’t know who it is.,ᎩᎶ ᏦᎳᎾ ᎤᎵᏍᏆᎷᏓ ᎠᏎᏃ Ꮭ ᏯᏆᏅᏔ <span class='cloze-blank'>______</span> ᎨᏒᎢ.,kilo jolana ulsgwaluda asehno hla yagwanhta <span class='cloze-blank'>______</span> gesv’i,ᎥᏍᎩ,vsgi,ᎩᎶ ᏦᎳᎾ ᎤᎵᏍᏆᎷᏓ ᎠᏎᏃ Ꮭ ᏯᏆᏅᏔ <span class='cloze-target'>ᎥᏍᎩ</span> ᎨᏒᎢ.,kilo jolana ulsgwaluda asehno hla yagwanhta <span class='cloze-target'>vsgi</span> gesv’i,[sound:Sentence_for_entry_1687.m4a],cloze sentence entry_1687
cloze_1338.1_s1_w4,Cherokee Cloze Sentences,753,1338.1,4,4,When I returned from hunting‚ I hung up my gun.,ᎠᎩᏃᎭᎵᏙᎸ ᎢᎠᎩᎷᏣ ᎠᏋᏙᏌᏛᎢ <span class='cloze-blank'>______</span>.,aginohalidolv i’agiluhja akwtosa’dv’i <span class='cloze-blank'>______</span>,ᎦᎶᏇ,galogwe,ᎠᎩᏃᎭᎵᏙᎸ ᎢᎠᎩᎷᏣ ᎠᏋᏙᏌᏛᎢ <span class='cloze-target'>ᎦᎶᏇ</span>.,aginohalidolv i’agiluhja akwtosa’dv’i <span class='cloze-target'>galogwe</span>,[sound:Sentence_for_entry_1338.m4a],cloze sentence entry_1338
cloze_1648.1_s1_w1,Cherokee Cloze Sentences,754,1648.1,1,4,Doesn’t he hear his mother calling him?,<span class='cloze-blank'>______</span> ᏯᏛᎩᎠ ᎤᏥ ᏧᏯᏂᏍᎬᎢ?,<span class='cloze-blank'>______</span> yahtvgi’a uji juhyanisgv’i,ᏝᏍ,hlas,<span class='cloze-target'>ᏝᏍ</span> ᏯᏛᎩᎠ ᎤᏥ ᏧᏯᏂᏍᎬᎢ?,<span class='cloze-target'>hlas</span> yahtvgi’a uji juhyanisgv’i,[sound:Sentence_for_entry_1648.m4a],cloze sentence entry_1648
cloze_157.1_s1_w3,Cherokee Cloze Sentences,755,157.1,3,5,The man is scolding his son.,Ꮎ ᎠᏍᎦᏯ <span class='cloze-blank'>______</span> ᎠᏧᏣ ᎠᎬᏍᎪᎸᏍᎦ.,na asgaya <span class='cloze-blank'>______</span> achuja agvsgolvga,ᎤᏪᏥ,uweji,Ꮎ ᎠᏍᎦᏯ <span class='cloze-target'>ᎤᏪᏥ</span> ᎠᏧᏣ ᎠᎬᏍᎪᎸᏍᎦ.,na asgaya <span class='cloze-target'>uweji</span> achuja agvsgolvga,[sound:Sentence_for_entry_0157.m4a],cloze sentence entry_157
cloze_1410.1_s2_w2,Cherokee Cloze Sentences,756,1410.1,2,2,He speaks well.,ᎣᏍᏓ <span class='cloze-blank'>______</span>.,osda <span class='cloze-blank'>______</span>,ᎦᏬᏂ,gawoni,ᎣᏍᏓ <span class='cloze-target'>ᎦᏬᏂ</span>.,osda <span class='cloze-target'>gawoni</span>,[sound:Sentence_for_entry_1410_02.m4a],cloze sentence entry_1410
cloze_1306.1_s1_w1,Cherokee Cloze Sentences,757,1306.1,1,5,Which room is the patient in?,<span class='cloze-blank'>______</span> ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ ᎤᏢᎩ?,<span class='cloze-blank'>______</span> usdi kanvsulv aya’a udlvgi,ᎦᏙ,gado,<span class='cloze-target'>ᎦᏙ</span> ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ ᎤᏢᎩ?,<span class='cloze-target'>gado</span> usdi kanvsulv aya’a udlvgi,[sound:Sentence_for_entry_1306.m4a],cloze sentence entry_1306
cloze_189.1_s1_w2,Cherokee Cloze Sentences,758,189.1,2,6,She combs her hair all the time‚ and that’s why she has pretty hair.,ᏂᎪᎯᎸ <span class='cloze-blank'>______</span> ᎥᏍᎩᏅ ᎢᏳᏍᏗ ᎤᏬᏚᎯ ᏧᏍᏘᎦ.,nigohilv <span class='cloze-blank'>______</span> vsgihno iyusdi uwoduhi justihga,ᎠᎵᏔᏬᏍᎪᎢ‚,alhtawosgo,ᏂᎪᎯᎸ <span class='cloze-target'>ᎠᎵᏔᏬᏍᎪᎢ‚</span> ᎥᏍᎩᏅ ᎢᏳᏍᏗ ᎤᏬᏚᎯ ᏧᏍᏘᎦ.,nigohilv <span class='cloze-target'>alhtawosgo</span> vsgihno iyusdi uwoduhi justihga,[sound:Sentence_for_entry_0189.m4a],cloze sentence entry_189
cloze_1383.1_s1_w1,Cherokee Cloze Sentences,759,1383.1,1,4,It starts getting cold in the month of November.,<span class='cloze-blank'>______</span> ᎧᎸ ᎠᏓᎴᏂᏍᎪ ᎤᏴᏢᎢ.,<span class='cloze-blank'>______</span> ka’lv adalenisgo uhyvdlv’i,ᏅᏓᏕᏆ,nvdadegwa,<span class='cloze-target'>ᏅᏓᏕᏆ</span> ᎧᎸ ᎠᏓᎴᏂᏍᎪ ᎤᏴᏢᎢ.,<span class='cloze-target'>nvdadegwa</span> ka’lv adalenisgo uhyvdlv’i,[sound:Sentence_for_entry_1383.m4a],cloze sentence entry_1383
cloze_1795.1_s2_w1,Cherokee Cloze Sentences,760,1795.1,1,1,Have faith.,<span class='cloze-blank'>______</span>.,<span class='cloze-blank'>______</span>,ᏦᎯᏳᏎᏍᏗ,johiyusesdi,<span class='cloze-target'>ᏦᎯᏳᏎᏍᏗ</span>.,<span class='cloze-target'>johiyusesdi</span>,[sound:Sentence_for_entry_1795_02.m4a],cloze sentence entry_1795
cloze_1089.1_s1_w2,Cherokee Cloze Sentences,761,1089.1,2,4,I see a mourning dove flying.,ᎫᎴ <span class='cloze-blank'>______</span> ᎦᏃᎯᎵᏒ ᏥᎪᏩᏘ.,gule <span class='cloze-blank'>______</span> ganohilisv jigowahti,ᏗᏍᎪᏂ,disgohni,ᎫᎴ <span class='cloze-target'>ᏗᏍᎪᏂ</span> ᎦᏃᎯᎵᏒ ᏥᎪᏩᏘ.,gule <span class='cloze-target'>disgohni</span> ganohilisv jigowahti,[sound:Sentence_for_entry_1089.m4a],cloze sentence entry_1089
cloze_992.1_s1_w3,Cherokee Cloze Sentences,762,992.1,3,4,She’s looking for a new dining table.,ᎢᏤ ᎦᎵᎩᎶ <span class='cloze-blank'>______</span> ᎤᏲᎭ.,ije gasgilo <span class='cloze-blank'>______</span> uhyoha,ᎠᎵᏍᏓᏴᏗ,alsdayhdi,ᎢᏤ ᎦᎵᎩᎶ <span class='cloze-target'>ᎠᎵᏍᏓᏴᏗ</span> ᎤᏲᎭ.,ije gasgilo <span class='cloze-target'>alsdayhdi</span> uhyoha,[sound:Sentence_for_entry_0992.m4a],cloze sentence entry_992
cloze_964.1_s1_w1,Cherokee Cloze Sentences,763,964.1,1,5,Can you tell me where the exit is?,<span class='cloze-blank'>______</span> ᏱᏍᎩᏃᎯᏍ ᎤᎿ ᎪᏢᏒ ᎦᏄᎪᎢᏍᏙᏗᎢ?,<span class='cloze-blank'>______</span> yiskinohis uhna gohlvsv ganugo’isdohdi’i,ᎡᎵᏊᏍ,eligwus,<span class='cloze-target'>ᎡᎵᏊᏍ</span> ᏱᏍᎩᏃᎯᏍ ᎤᎿ ᎪᏢᏒ ᎦᏄᎪᎢᏍᏙᏗᎢ?,<span class='cloze-target'>eligwus</span> yiskinohis uhna gohlvsv ganugo’isdohdi’i,[sound:Sentence_for_entry_0964.m4a],cloze sentence entry_964
cloze_1688.1_s1_w3,Cherokee Cloze Sentences,764,1688.1,3,4,Every time I see him‚ he’s wearing a different hat.,ᏂᎪᎸ ᏱᏥᎪ <span class='cloze-blank'>______</span> ᎤᎵᏍᏇᏚᎪᎢ.,nigolv yijigo’a <span class='cloze-blank'>______</span> ulsgwetuhgo’i,ᏄᏓᎴ,nudale,ᏂᎪᎸ ᏱᏥᎪ <span class='cloze-target'>ᏄᏓᎴ</span> ᎤᎵᏍᏇᏚᎪᎢ.,nigolv yijigo’a <span class='cloze-target'>nudale</span> ulsgwetuhgo’i,[sound:Sentence_for_entry_1688.m4a],cloze sentence entry_1688
cloze_410.1_s1_w1,Cherokee Cloze Sentences,765,410.1,1,4,What is the biggest sin?,<span class='cloze-blank'>______</span> ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ?,<span class='cloze-blank'>______</span> usdi wutanv asgahni,ᎦᏙ,gado,<span class='cloze-target'>ᎦᏙ</span> ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ?,<span class='cloze-target'>gado</span> usdi wutanv asgahni,[sound:Sentence_for_entry_0410.m4a],cloze sentence entry_410
cloze_562.1_s1_w3,Cherokee Cloze Sentences,766,562.1,3,5,She saw a rocking chair rocking by itself.,ᎦᏍᎩᎶ ᏗᏟᎨᏍᎩ <span class='cloze-blank'>______</span> ᏓᏟᎨᏍᎬ ᎤᎪᎲᎢ.,gasgilo dihlihgesgi <span class='cloze-blank'>______</span> dahlihgesgv ugohv’i,ᎤᏩᏌ,uwasa,ᎦᏍᎩᎶ ᏗᏟᎨᏍᎩ <span class='cloze-target'>ᎤᏩᏌ</span> ᏓᏟᎨᏍᎬ ᎤᎪᎲᎢ.,gasgilo dihlihgesgi <span class='cloze-target'>uwasa</span> dahlihgesgv ugohv’i,[sound:Sentence_for_entry_0562.m4a],cloze sentence entry_562
cloze_247.1_s1_w3,Cherokee Cloze Sentences,767,247.1,3,3,She put flowers on the grave.,ᎠᏤᎵᏍᏛ ᏚᏢᏅ <span class='cloze-blank'>______</span>.,ajelisdv duhlvnv <span class='cloze-blank'>______</span>,ᎠᏂᏥᎸᏍᎩ,anijilvsgi,ᎠᏤᎵᏍᏛ ᏚᏢᏅ <span class='cloze-target'>ᎠᏂᏥᎸᏍᎩ</span>.,ajelisdv duhlvnv <span class='cloze-target'>anijilvsgi</span>,[sound:Sentence_for_entry_0247.m4a],cloze sentence entry_247
cloze_17.1_s1_w1,Cherokee Cloze Sentences,768,17.1,1,5,Some pills are killers if too many are swallowed.,<span class='cloze-blank'>______</span> ᏗᎩᏍᏗ ᎠᎾᏓᎯᎯ ᏥᏈᏍᏗ ᏱᏓᎩᏌ.,<span class='cloze-blank'>______</span> dikisdi anadahihi tsgwisdi yidakisa,ᎢᎦᏓ,igada,<span class='cloze-target'>ᎢᎦᏓ</span> ᏗᎩᏍᏗ ᎠᎾᏓᎯᎯ ᏥᏈᏍᏗ ᏱᏓᎩᏌ.,<span class='cloze-target'>igada</span> dikisdi anadahihi tsgwisdi yidakisa,[sound:Sentence_for_entry_0017.m4a],cloze sentence entry_17
cloze_1203.1_s1_w4,Cherokee Cloze Sentences,769,1203.1,4,5,There are tall mountains in North Carolina.,ᏣᎳᎩ ᎤᏪᏘ ᎢᎾ <span class='cloze-blank'>______</span> ᏙᏓᎳ.,jalagi uweti ina <span class='cloze-blank'>______</span> dodala,ᎢᏗᎦᏘ,idigati,ᏣᎳᎩ ᎤᏪᏘ ᎢᎾ <span class='cloze-target'>ᎢᏗᎦᏘ</span> ᏙᏓᎳ.,jalagi uweti ina <span class='cloze-target'>idigati</span> dodala,[sound:Sentence_for_entry_1203.m4a],cloze sentence entry_1203
cloze_106.1_s1_w4,Cherokee Cloze Sentences,770,106.1,4,4,He makes walking canes by carving wood.,ᏗᏙᎳᏅᏍᏗ ᏕᎪᏢᏍᎪ ᎠᏓ <span class='cloze-blank'>______</span>.,didolanvsdi degohlvsgo ada <span class='cloze-blank'>______</span>,ᏓᏲᏢᏍᎬᎢ,dayohlvsgo’i,ᏗᏙᎳᏅᏍᏗ ᏕᎪᏢᏍᎪ ᎠᏓ <span class='cloze-target'>ᏓᏲᏢᏍᎬᎢ</span>.,didolanvsdi degohlvsgo ada <span class='cloze-target'>dayohlvsgo’i</span>,[sound:Sentence_for_entry_0106.m4a],cloze sentence entry_106
cloze_1727.1_s1_w5,Cherokee Cloze Sentences,771,1727.1,5,7,I like small cars better than big ones.,ᏧᏍᏗ ᏓᏆᎴᎳ ᎤᎪᏗ ᏓᎩᎸᏉᏗ <span class='cloze-blank'>______</span> ᏧᏔᎾ ᎨᏒᎢ.,jusdi dagwalela ugodi dagilvgwdi <span class='cloze-blank'>______</span> jutana gesv’i,ᏏᏅ,sihnv,ᏧᏍᏗ ᏓᏆᎴᎳ ᎤᎪᏗ ᏓᎩᎸᏉᏗ <span class='cloze-target'>ᏏᏅ</span> ᏧᏔᎾ ᎨᏒᎢ.,jusdi dagwalela ugodi dagilvgwdi <span class='cloze-target'>sihnv</span> jutana gesv’i,[sound:Sentence_for_entry_1727.m4a],cloze sentence entry_1727
cloze_1679.1_s1_w1,Cherokee Cloze Sentences,772,1679.1,1,4,She was wearing a wedding ring.,<span class='cloze-blank'>______</span> ᎤᎾᎵᏰᏑᏍᏙᏍᏗ ᎠᎵᏰᏑᏍᏙ ᎤᎵᏰᏑᏍᏘᎬᎢ.,<span class='cloze-blank'>______</span> unaliyesustosdi aliyesusto uliyesustgv’i,ᏕᎨᎦᏨᏍᏗᏍᎬ,degegachvsdisgv,<span class='cloze-target'>ᏕᎨᎦᏨᏍᏗᏍᎬ</span> ᎤᎾᎵᏰᏑᏍᏙᏍᏗ ᎠᎵᏰᏑᏍᏙ ᎤᎵᏰᏑᏍᏘᎬᎢ.,<span class='cloze-target'>degegachvsdisgv</span> unaliyesustosdi aliyesusto uliyesustgv’i,[sound:Sentence_for_entry_1679.m4a],cloze sentence entry_1679
cloze_403.1_s1_w3,Cherokee Cloze Sentences,773,403.1,3,5,I was going to go outside but it’s too cold.,ᏙᏱ ᏓᎨᏏᏒ <span class='cloze-blank'>______</span> Ꮩ ᎤᏴᏜ.,doyi dagesisv <span class='cloze-blank'>______</span> do uhyvdla,ᎠᏎᏃ,asehno,ᏙᏱ ᏓᎨᏏᏒ <span class='cloze-target'>ᎠᏎᏃ</span> Ꮩ ᎤᏴᏜ.,doyi dagesisv <span class='cloze-target'>asehno</span> do uhyvdla,[sound:Sentence_for_entry_0403.m4a],cloze sentence entry_403
cloze_1552.1_s1_w2,Cherokee Cloze Sentences,774,1552.1,2,4,How many nonbelievers are here?,ᎯᎳ <span class='cloze-blank'>______</span> ᎤᎾᏜᏏᏛᎡᎯ ᎠᏁᏙᎭ?,hila <span class='cloze-blank'>______</span> unadlasitv’ehi anedoha,ᎾᏂᎠ,nani’a,ᎯᎳ <span class='cloze-target'>ᎾᏂᎠ</span> ᎤᎾᏜᏏᏛᎡᎯ ᎠᏁᏙᎭ?,hila <span class='cloze-target'>nani’a</span> unadlasitv’ehi anedoha,[sound:Sentence_for_entry_1552.m4a],cloze sentence entry_1552
cloze_1508.1_s1_w3,Cherokee Cloze Sentences,775,1508.1,3,4,Look! There’s a bug on the bush.,Ꮒ! ᏥᎪᏯ <span class='cloze-blank'>______</span> ᎤᏩᎢᏢᎢ.,ni tsgoya <span class='cloze-blank'>______</span> uwa’ihlv’i,ᎤᎩᎳ,ukila,Ꮒ! ᏥᎪᏯ <span class='cloze-target'>ᎤᎩᎳ</span> ᎤᏩᎢᏢᎢ.,ni tsgoya <span class='cloze-target'>ukila</span> uwa’ihlv’i,[sound:Sentence_for_entry_1508.m4a],cloze sentence entry_1508
cloze_102.1_s1_w1,Cherokee Cloze Sentences,776,102.1,1,2,Don’t cry.,<span class='cloze-blank'>______</span> ᏣᏠᏱᎸᎢ.,<span class='cloze-blank'>______</span> jadlohyilv’i,ᏞᏍᏗ,hlesdi,<span class='cloze-target'>ᏞᏍᏗ</span> ᏣᏠᏱᎸᎢ.,<span class='cloze-target'>hlesdi</span> jadlohyilv’i,[sound:Sentence_for_entry_0102.m4a],cloze sentence entry_102
cloze_1235.1_s1_w4,Cherokee Cloze Sentences,777,1235.1,4,4,The wind is from the north.,ᏧᏴᏢ ᏗᏜ ᏧᎦᏘ <span class='cloze-blank'>______</span>.,juhyvdlv didla jukti <span class='cloze-blank'>______</span>,ᎦᏃᎸᏍᎬᎢ,ganolvsgv’i,ᏧᏴᏢ ᏗᏜ ᏧᎦᏘ <span class='cloze-target'>ᎦᏃᎸᏍᎬᎢ</span>.,juhyvdlv didla jukti <span class='cloze-target'>ganolvsgv’i</span>,[sound:Sentence_for_entry_1235.m4a],cloze sentence entry_1235
cloze_1437.1_s1_w1,Cherokee Cloze Sentences,778,1437.1,1,5,That farmer is planting some popcorn.,<span class='cloze-blank'>______</span> ᏗᎦᎶᎩᏍᎩ ᏎᎷ ᎠᎾᏔᏍᎩᏍᎩ ᏓᏫᏍᎦ.,<span class='cloze-blank'>______</span> digalogisgi selu anhtasgisgi dahwisga,Ꮎ,na,<span class='cloze-target'>Ꮎ</span> ᏗᎦᎶᎩᏍᎩ ᏎᎷ ᎠᎾᏔᏍᎩᏍᎩ ᏓᏫᏍᎦ.,<span class='cloze-target'>na</span> digalogisgi selu anhtasgisgi dahwisga,[sound:Sentence_for_entry_1437.m4a],cloze sentence entry_1437
cloze_281.1_s1_w1,Cherokee Cloze Sentences,779,281.1,1,3,Who is a witness to what happened?,<span class='cloze-blank'>______</span> ᎠᎦᏔᎯ ᏄᎵᏍᏔᏂᏙᎸᎢ?,<span class='cloze-blank'>______</span> aktahi nulstanidolv’i,ᎦᎪ,gago,<span class='cloze-target'>ᎦᎪ</span> ᎠᎦᏔᎯ ᏄᎵᏍᏔᏂᏙᎸᎢ?,<span class='cloze-target'>gago</span> aktahi nulstanidolv’i,[sound:Sentence_for_entry_0281.m4a],cloze sentence entry_281
cloze_985.1_s1_w4,Cherokee Cloze Sentences,780,985.1,4,6,He pushed the car for a mile before it started.,ᏑᏟᎶᏓ ᎢᏳᏓᏅᎯᏓ ᎤᏩᏌᏙᏴ <span class='cloze-blank'>______</span> ᎩᎳ ᎤᏂᎩᏒᎢ.,suhliloda iyudanvhida uwasadohyv <span class='cloze-blank'>______</span> kila uhnigisv’i,ᏓᏆᎴᎳ,dagwalela,ᏑᏟᎶᏓ ᎢᏳᏓᏅᎯᏓ ᎤᏩᏌᏙᏴ <span class='cloze-target'>ᏓᏆᎴᎳ</span> ᎩᎳ ᎤᏂᎩᏒᎢ.,suhliloda iyudanvhida uwasadohyv <span class='cloze-target'>dagwalela</span> kila uhnigisv’i,[sound:Sentence_for_entry_0985.m4a],cloze sentence entry_985
cloze_1110.1_s1_w8,Cherokee Cloze Sentences,781,1110.1,8,8,A glass made of plastic melted when she put in some hot water.,ᎬᎾᏬᏍᎩ ᎪᏢᏔᏅ ᎤᎸᏌᏗ ᎤᏩᎾᏬᏒ ᎤᏗᏞᎩ ᎠᎹ ᎠᏟᏍᏛ <span class='cloze-blank'>______</span>.,gvnawosgi gohlvhtanv ulvsa’di uwanawosv udihlehgi ama adlisdv <span class='cloze-blank'>______</span>,ᏭᏝᎾ,wuhlana,ᎬᎾᏬᏍᎩ ᎪᏢᏔᏅ ᎤᎸᏌᏗ ᎤᏩᎾᏬᏒ ᎤᏗᏞᎩ ᎠᎹ ᎠᏟᏍᏛ <span class='cloze-target'>ᏭᏝᎾ</span>.,gvnawosgi gohlvhtanv ulvsa’di uwanawosv udihlehgi ama adlisdv <span class='cloze-target'>wuhlana</span>,[sound:Sentence_for_entry_1110.m4a],cloze sentence entry_1110
cloze_1654.1_s1_w3,Cherokee Cloze Sentences,782,1654.1,3,7,Although it rained yesterday‚ the ground is already dry.,ᏁᎳᎩ ᏧᎦᎿᏅ <span class='cloze-blank'>______</span> ᎦᏳᎳ ᎤᎧᏲᏓ ᎢᎩ ᎦᏙᎯ.,nelagi jugahnanv <span class='cloze-blank'>______</span> gayula ukayoda igi gadohi,ᏒᎯ‚,svhi,ᏁᎳᎩ ᏧᎦᎿᏅ <span class='cloze-target'>ᏒᎯ‚</span> ᎦᏳᎳ ᎤᎧᏲᏓ ᎢᎩ ᎦᏙᎯ.,nelagi jugahnanv <span class='cloze-target'>svhi</span> gayula ukayoda igi gadohi,[sound:Sentence_for_entry_1654.m4a],cloze sentence entry_1654
cloze_451.1_s1_w2,Cherokee Cloze Sentences,783,451.1,2,2,Where is he fishing?,ᎭᏢᏴ <span class='cloze-blank'>______</span>?,hadlvyv <span class='cloze-blank'>______</span>,ᎠᏑᎲᏍᎦ,asuhvsga,ᎭᏢᏴ <span class='cloze-target'>ᎠᏑᎲᏍᎦ</span>?,hadlvyv <span class='cloze-target'>asuhvsga</span>,[sound:Sentence_for_entry_0451.m4a],cloze sentence entry_451
cloze_742.1_s1_w4,Cherokee Cloze Sentences,784,742.1,4,4,He tried hard not to stagger.,ᏍᏓᏱ ᎤᏁᎵᏔᏅ ᏧᏙᎦᏙᏗ <span class='cloze-blank'>______</span>.,sdaya unelhtanv judoktohdi <span class='cloze-blank'>______</span>,ᏂᎨᏒᎾ,nigesvna,ᏍᏓᏱ ᎤᏁᎵᏔᏅ ᏧᏙᎦᏙᏗ <span class='cloze-target'>ᏂᎨᏒᎾ</span>.,sdaya unelhtanv judoktohdi <span class='cloze-target'>nigesvna</span>,[sound:Sentence_for_entry_0742.m4a],cloze sentence entry_742
cloze_294.1_s1_w4,Cherokee Cloze Sentences,785,294.1,4,4,His right eye is always bothering him.,ᎠᎦᏘᏏ ᎠᎦᏙᎵ ᏂᎪᎯᎸ <span class='cloze-blank'>______</span>.,aktisi aktoli nigohilv <span class='cloze-blank'>______</span>,ᎤᏕᏯᏙᏗᏍᎪᎢ,udehyahtohdisgo’i,ᎠᎦᏘᏏ ᎠᎦᏙᎵ ᏂᎪᎯᎸ <span class='cloze-target'>ᎤᏕᏯᏙᏗᏍᎪᎢ</span>.,aktisi aktoli nigohilv <span class='cloze-target'>udehyahtohdisgo’i</span>,[sound:Sentence_for_entry_0294.m4a],cloze sentence entry_294
cloze_1801.2_s1_w2,Cherokee Cloze Sentences,786,1801.2,2,3,I see something furry.,ᎪᏍᏗ <span class='cloze-blank'>______</span> ᏥᎪᏩᏘᎭ.,gohusdi <span class='cloze-blank'>______</span> jigowahtiha,ᎤᏭᏯᏘ,uwuyati,ᎪᏍᏗ <span class='cloze-target'>ᎤᏭᏯᏘ</span> ᏥᎪᏩᏘᎭ.,gohusdi <span class='cloze-target'>uwuyati</span> jigowahtiha,[sound:Sentence_for_entry_1801.m4a],cloze sentence entry_1801
cloze_1788.1_s1_w4,Cherokee Cloze Sentences,787,1788.1,4,5,He felt worried when he heard that his father was sick.,ᎤᏪᎵᎯᏍᏗ ᎤᏓᏅᏓᏛᎢ ᎤᏛᎦᎾ <span class='cloze-blank'>______</span> ᎤᏢᎬᎢ.,uwelihisdi udanhda’dv’i utvgana <span class='cloze-blank'>______</span> udlvgv’i,ᎤᏙᏓ,udoda,ᎤᏪᎵᎯᏍᏗ ᎤᏓᏅᏓᏛᎢ ᎤᏛᎦᎾ <span class='cloze-target'>ᎤᏙᏓ</span> ᎤᏢᎬᎢ.,uwelihisdi udanhda’dv’i utvgana <span class='cloze-target'>udoda</span> udlvgv’i,[sound:Sentence_for_entry_1788.m4a],cloze sentence entry_1788
cloze_842.1_s1_w2,Cherokee Cloze Sentences,788,842.1,2,5,The children were getting sleepy; that’s why we came back.,ᏗᏂᏲᏟᏛ <span class='cloze-blank'>______</span> ᎥᏍᎩᏅ ᎢᏳᏍᏗ ᏛᎣᎦᏂᎩᏒᎢ.,diniyohlidv <span class='cloze-blank'>______</span> vsgina iyusdi dv’ogahnigisv’i,ᏓᏂᏢᏍᎬ,danihlvsgv,ᏗᏂᏲᏟᏛ <span class='cloze-target'>ᏓᏂᏢᏍᎬ</span> ᎥᏍᎩᏅ ᎢᏳᏍᏗ ᏛᎣᎦᏂᎩᏒᎢ.,diniyohlidv <span class='cloze-target'>danihlvsgv</span> vsgina iyusdi dv’ogahnigisv’i,[sound:Sentence_for_entry_0842.m4a],cloze sentence entry_842
cloze_202.1_s2_w3,Cherokee Cloze Sentences,789,202.1,3,6,When he put a new battery in the car‚ it started up easily.,ᎢᏤ ᎠᎾᎦᎵᏍᎩ <span class='cloze-blank'>______</span> ᎠᎯᏓ ᎤᏂᎩᏒ ᏓᏆᎴᎳ.,ije anagalisgi <span class='cloze-blank'>______</span> ahida uhnigisv dagwalela,ᎤᏝᎾ‚,uhlana,ᎢᏤ ᎠᎾᎦᎵᏍᎩ <span class='cloze-target'>ᎤᏝᎾ‚</span> ᎠᎯᏓ ᎤᏂᎩᏒ ᏓᏆᎴᎳ.,ije anagalisgi <span class='cloze-target'>uhlana</span> ahida uhnigisv dagwalela,[sound:Sentence_for_entry_0202_02.m4a],cloze sentence entry_202
cloze_100.1_s1_w2,Cherokee Cloze Sentences,790,100.1,2,5,What is she pouring it into? A glass or a bottle?,ᎦᏙ <span class='cloze-blank'>______</span> ᎠᏟᏍᏗᎭ? ᎤᎸᏌᏗᏍ‚ ᎫᎫᎨ?,gado <span class='cloze-blank'>______</span> adlisdiha ulvsa’dis guguke,ᎤᏍᏗ,usdi,ᎦᏙ <span class='cloze-target'>ᎤᏍᏗ</span> ᎠᏟᏍᏗᎭ? ᎤᎸᏌᏗᏍ‚ ᎫᎫᎨ?,gado <span class='cloze-target'>usdi</span> adlisdiha ulvsa’dis guguke,[sound:Sentence_for_entry_0100.m4a],cloze sentence entry_100
cloze_190.1_s1_w3,Cherokee Cloze Sentences,791,190.1,3,3,I want to buy a comb.,ᎠᎵᏔᏬᏍᏗ ᎠᎩᏩᎯᏍᏗ <span class='cloze-blank'>______</span>.,alhtawosdi akiwahisdi <span class='cloze-blank'>______</span>,ᎠᏆᏚᎵ,agwaduli,ᎠᎵᏔᏬᏍᏗ ᎠᎩᏩᎯᏍᏗ <span class='cloze-target'>ᎠᏆᏚᎵ</span>.,alhtawosdi akiwahisdi <span class='cloze-target'>agwaduli</span>,[sound:Sentence_for_entry_0190.m4a],cloze sentence entry_190
